,S11,S21,S31,20_log_of_mag_S11,20_log_of_mag_S21,20_log_of_mag_S31,degrees_S11,degrees_S21,degrees_S31,Real(S21),Imag(S21)
8.439,(-0.01338768544244127+0.02905293378420673j),(0.9166294258771214+0.3984568833298819j),(-0.0002887477129059461+0.0001747895103390302j),-29.899957174422514,-0.004443401316010754,-69.43374807632753,114.74040240309421,23.494483545535253,148.81195278101734,0.9166294258771214,0.3984568833298819
8.44,(-0.01335379029379636+0.02900547436759107j),(0.9167621820075362+0.3981559485298277j),(-0.0002882340011623211+0.0001745758971435863j),-29.91552599667842,-0.004427466193535232,-69.44791507571755,114.7208050671309,23.475628695749112,148.79779211522649,0.9167621820075362,0.3981559485298277
8.441,(-0.01331992592985336+0.02895798946753469j),(0.9168948367184518+0.3978549678158957j),(-0.000287722420350327+0.0001743632543259891j),-29.93112455666973,-0.004411557840932222,-69.4620446519387,114.70120670625357,23.456773816935087,148.78363189573622,0.9168948367184518,0.3978549678158957
8.442,(-0.01328609236424977+0.0289104791112971j),(0.9170273899945676+0.3975539412168955j),(-0.0002872129576920991+0.0001741515761866342j),-29.946752961612347,-0.004395676270788325,-69.47613694605957,114.68160730234295,23.437918908741494,148.76947212179817,0.9170273899945676,0.3975539412168955
8.443,(-0.01325228961064094+0.02886294332609281j),(0.9171598418205661+0.397252868761698j),(-0.0002867056005122862+0.0001739408570717596j),-29.962411319322793,-0.004379821495661354,-69.49019209829436,114.6620068372538,23.419063970820098,148.755312792673,0.9171598418205661,0.397252868761698
8.444,(-0.01321851768269975+0.02881538213909152j),(0.9172921921811114+0.3969517504792372j),(-0.0002862003362370316+0.0001737310913729898j),-29.978099738222728,-0.004363993528090945,-69.50421024800953,114.64240529281368,23.400209002826273,148.7411539076305,0.9172921921811114,0.3969517504792372
8.445,(-0.01318477659411732+0.02876779557742067j),(0.9174244410608502+0.3966505863985114j),(-0.0002856971523929627+0.0001735222735268851j),-29.99381832734271,-0.004348192380581193,-69.5181915337305,114.62280265082198,23.381354004419027,148.72699546594956,0.9174244410608502,0.3966505863985114
8.446,(-0.01315106635859948+0.02872018366816225j),(0.9175565884444133+0.3963493765485773j),(-0.0002851960366061812+0.0001733143980144911j),-30.009567196327943,-0.004332418065614159,-69.53213609314864,114.60319889304601,23.362498975260664,148.7128374669178,0.9175565884444133,0.3963493765485773
8.447,(-0.01311738698987+0.0286725464383563j),(0.9176886343164136+0.396048120958555j),(-0.0002846969766012843+0.0001731074593609013j),-30.025346455441635,-0.0043166705956508376,-69.54604406312755,114.58359400122333,23.34364391501708,148.69867990983178,0.9176886343164136,0.396048120958555
8.448,(-0.01308373850166857+0.02862488391500109j),(0.9178205786614493+0.3957468196576232j),(-0.0002841999602003801+0.000172901452134818j),-30.0411562155698,-0.004300949983115713,-69.55991557970991,114.56398795705788,23.324788823357448,148.68452279399676,0.9178205786614493,0.3957468196576232
8.449,(-0.01305012090775121+0.02857719612505317j),(0.9179524214641004+0.3954454726750232j),(-0.0002837049753221304+0.0001726963709481249j),-30.05699658822588,-0.004285256240421858,-69.5737507781237,114.54438074222011,23.305933699954508,148.67036611872663,0.9179524214641004,0.3954454726750232
8.45,(-0.0130165342218893+0.02852948309542802j),(0.9180841627089331+0.3951440800400546j),(-0.0002832120099807896+0.0001724922104554578j),-30.0728676855554,-0.004269589379941977,-69.58754979278885,114.52477233834453,23.287078544484253,148.6562098833439,0.9180841627089331,0.3951440800400546
8.451,(-0.0129829784578691+0.02848174485299945j),(0.9182158023804976+0.3948426417820748j),(-0.0002827210522852636+0.0001722889653537846j),-30.088769620340962,-0.004253949414035431,-69.60131275732363,114.5051627270289,23.268223356625914,148.6420540871795,0.9182158023804976,0.3948426417820748
8.452,(-0.01294945362949201+0.02843398142460242j),(0.9183473404633284+0.394541157930502j),(-0.0002822320904381836+0.0001720866303819922j),-30.104702506006255,-0.004238336355033757,-69.61503980455069,114.48555188983195,23.249368136062152,148.6278987295728,0.9183473404633284,0.394541157930502
8.453,(-0.01291595975057559+0.02838619283703242j),(0.9184787769419459+0.3942396285148118j),(-0.0002817451127349801+0.0001718852003204724j),-30.12066645662098,-0.004222750215239714,-69.62873106650358,114.46593980827521,23.230512882478838,148.61374380987144,0.9184787769419459,0.3942396285148118
8.454,(-0.01288249683494961+0.02833837911704457j),(0.9186101118008563+0.3939380535645356j),(-0.000281260107562973+0.0001716846699907164j),-30.136661586906413,-0.004207191006934994,-69.64238667443288,114.44632646383653,23.21165759556493,148.59958932743132,0.9186101118008563,0.3939380535645356
8.455,(-0.01284906489645983+0.02829054029135688j),(0.9187413450245502+0.3936364331092652j),(-0.0002807770634004793+0.0001714850342549158j),-30.15268801223907,-0.004191658742377332,-69.65600675881217,114.42671183795343,23.19280227501281,148.58543528161653,0.9187413450245502,0.3936364331092652
8.456,(-0.01281566394896495+0.02824267638664882j),(0.9188724765975063+0.3933347671786458j),(-0.0002802959688159159+0.0001712862880155628j),-30.16874584865642,-0.0041761534337927874,-69.66959144934427,114.40709591201859,23.17394692051777,148.5712816717992,0.9188724765975063,0.3933347671786458
8.457,(-0.0127822940063377+0.02819478742956168j),(0.9190035065041882+0.39303305580238j),(-0.0002798168124669273+0.0001710884262150599j),-30.18483521286168,-0.004160675093394075,-69.68314087496717,114.38747866738082,23.155091531778364,148.55712849735943,0.9190035065041882,0.39303305580238
8.458,(-0.01274895508246453+0.02814687344670086j),(0.9191344347290457+0.3927312990102277j),(-0.0002793395830995197+0.0001708914438353341j),-30.200956222228346,-0.004145223733366097,-69.6966551638599,114.36786008534233,23.136236108496288,148.54297575768538,0.9191344347290457,0.3927312990102277
8.459,(-0.01271564719124377+0.02809893446463425j),(0.9192652612565178+0.3924294968320013j),(-0.0002788642695471956+0.00017069533589745j),-30.217108994805937,-0.004129799365859182,-69.71013444344861,114.34824014715622,23.11738065037614,148.5288234521729,0.9192652612565178,0.3924294968320013
8.46,(-0.01268237034658748+0.02805097050989374j),(0.9193959860710289+0.3921276492975692j),(-0.000278390860730112+0.0001705000974612344j),-30.233293649324565,-0.004114402003013216,-69.72357884041223,114.32861883402795,23.098525157125643,148.51467158022564,0.9193959860710289,0.3921276492975692
8.461,(-0.01264912456242073+0.02800298160897622j),(0.9195266091569906+0.3918257564368555j),(-0.0002779193456542448+0.0001703057236249026j),-30.249510305199998,-0.004099031656940268,-69.73698848068827,114.30899612711272,23.07966962845561,148.5005201412551,0.9195266091569906,0.3918257564368555
8.462,(-0.01261590985267941+0.02795496778834244j),(0.9196571304988037+0.3915238182798355j),(-0.0002774497134105525+0.0001701122095246859j),-30.26575908253944,-0.004083688339725562,-69.75036348947862,114.28937200751211,23.060814064079636,148.48636913468022,0.9196571304988037,0.3915238182798355
8.463,(-0.01258272623131317+0.02790692907441936j),(0.9197875500808559+0.3912218348565404j),(-0.0002769819531741655+0.0001699195503344687j),-30.28204010214592,-0.004068372063433261,-69.76370399125513,114.26974645627658,23.04195846371444,148.47221855992763,0.9197875500808559,0.3912218348565404
8.464,(-0.0125495737122818+0.0278588654935988j),(0.919917867887524+0.3909198061970516j),(-0.0002765160542035711+0.0001697277412654256j),-30.298353485524427,-0.004053082840104539,-69.77701010976531,114.25011945439977,23.023102827079477,148.45806841643133,0.919917867887524,0.3909198061970516
8.465,(-0.0125164523095584+0.02781077707223988j),(0.9200480839031723+0.3906177323315064j),(-0.0002760520058398205+0.0001695367775656665j),-30.31469935488633,-0.004037820681758552,-69.79028196803772,114.23049098282144,23.00424715389729,148.4439187036328,0.9200480839031723,0.3906177323315064
8.466,(-0.012483362037126+0.02776266383666713j),(0.9201781981121548+0.3903156132900929j),(-0.0002755897975057323+0.0001693466545198811j),-30.33107783315571,-0.004022585600381818,-69.80351968838762,114.21086102242234,22.98539144389319,148.42976942098096,0.9201781981121548,0.3903156132900929
8.467,(-0.01245030290897823+0.02771452581317261j),(0.9203082104988146+0.390013449103049j),(-0.0002751294187051103+0.0001691573674489906j),-30.347489043974267,-0.004007377607951376,-69.81672339242247,114.19122955402327,22.966535696795226,148.4156205679317,0.9203082104988146,0.390013449103049
8.468,(-0.01241727493912176+0.02766636302801648j),(0.9204381210474829+0.3897112398006675j),(-0.0002746708590219795+0.000168968911709805j),-30.36393311170646,-0.0039921967164125985,-69.82989320104704,114.17159655838802,22.947679912334454,148.40147214394852,0.9204381210474829,0.3897112398006675
8.469,(-0.01238427814157141+0.02761817550742541j),(0.9205679297424824+0.389408985413289j),(-0.0002742141081198104+0.0001687812826946781j),-30.380410161446115,-0.003977042937687871,-69.84302923446913,114.15196201621553,22.92882409024451,148.38732414850176,0.9205679297424824,0.389408985413289
8.47,(-0.01235131253035343+0.02756996327759606j),(0.9206976365681242+0.3891066859713059j),(-0.0002737591557407736+0.000168594475831174j),-30.3969203190208,-0.003961916283681421,-69.85613161220459,114.13232590814214,22.909968230261878,148.37317658106892,0.9206976365681242,0.3891066859713059
8.471,(-0.01231837811950443+0.02752172636469238j),(0.9208272415087093+0.3888043415051619j),(-0.0002733059917049903+0.0001684084865817325j),-30.41346371099841,-0.003946816766269665,-69.86920045308264,114.11268821474111,22.89111233212584,148.35902944113457,0.9208272415087093,0.3888043415051619
8.472,(-0.01228547492307004+0.02747346479484868j),(0.9209567445485297+0.3885019520453477j),(-0.0002728546059097911+0.0001682233104433385j),-30.430040464692283,-0.003931744397314723,-69.88223587525111,114.09304891651722,22.872256395578212,148.34488272819013,0.9209567445485297,0.3885019520453477
8.473,(-0.01225260295510623+0.02742517859416782j),(0.9210861456718683+0.3881995176224049j),(-0.0002724049883289905+0.0001680389429471977j),-30.44665070816739,-0.003916699188645116,-69.8952379961816,114.07340799390968,22.85340042036356,148.33073644173393,0.9210861456718683,0.3881995176224049
8.474,(-0.01221976222967776+0.02737686778872348j),(0.921215444862997+0.3878970382669252j),(-0.0002719571290121665+0.0001678553796584149j),-30.4632945702458,-0.003901681152077,-69.9082069326744,114.05376542728696,22.834544406229195,148.31659058127119,0.921215444862997,0.3878970382669252
8.475,(-0.01218695276085916+0.02732853240455915j),(0.9213446421061813+0.3875945140095464j),(-0.0002715110180839416+0.0001676726161756731j),-30.479972180512792,-0.0038866902993919686,-69.92114280086382,114.03412119694842,22.815688352924877,148.30244514631374,0.9213446421061813,0.3875945140095464
8.476,(-0.01215417456273308+0.02728017246768908j),(0.9214737373856755+0.3872919448809559j),(-0.000271066645743283+0.0001674906481309213j),-30.496683669322834,-0.0038717266423640723,-69.93404571622297,114.01447528311998,22.79683226020307,148.28830013638017,0.9214737373856755,0.3872919448809559
8.477,(-0.01212142764939203+0.02723178800409938j),(0.9216027306857265+0.3869893309118885j),(-0.0002706240022628045+0.000167309471189062j),-30.513429167805107,-0.0038567901927376276,-69.94691579356873,113.99482766595548,22.777976127818786,148.2741555509958,0.9216027306857265,0.3869893309118885
8.478,(-0.01208871203493547+0.02718337903974636j),(0.9217316219905729+0.3866866721331266j),(-0.000270183077988075+0.0001671290810476432j),-30.53020880787048,-0.0038418809622349356,-69.95975314706683,113.97517832553199,22.75911995552959,148.2600113896923,0.9217316219905729,0.3866866721331266
8.479,(-0.01205602773347289+0.02713494560055971j),(0.9218604112844451+0.3863839685755001j),(-0.0002697438633369397+0.000166949473436555j),-30.547022722216465,-0.00382699896255532,-69.97255789023649,113.95552724185201,22.740263743095596,148.24586765200803,0.9218604112844451,0.3863839685755001
8.48,(-0.01202337475912073+0.02708648771244051j),(0.9219890985515654+0.386081220269884j),(-0.0002693063487988429+0.0001667706441177269j),-30.56387104433435,-0.003812144205379946,-69.9853301359554,113.93587439483863,22.72140749027933,148.2317243374877,0.9219890985515654,0.386081220269884
8.481,(-0.01199075312600327+0.02703800540126268j),(0.922117683776149+0.3857784272472012j),(-0.0002688705249341643+0.0001665925888848321j),-30.580753908515035,-0.00379731670236604,-69.99806999646441,113.9162197643352,22.702551196845878,148.21758144568244,0.922117683776149,0.3857784272472012
8.482,(-0.01195816284825258+0.02698949869287333j),(0.9222461669424028+0.3854755895384197j),(-0.0002684363823735591+0.0001664153035629921j),-30.597671449855348,-0.003782516465151708,-70.01077758337232,113.896563330104,22.683694862562753,148.20343897614973,0.9222461669424028,0.3854755895384197
8.483,(-0.01192560394000912+0.02694096761309269j),(0.9223745480345272+0.3851727071745535j),(-0.0002680039118173059+0.0001662387840084859j),-30.614623804264355,-0.0037677435053511126,-70.02345300766044,113.87690507182653,22.66483848719989,148.1892969284533,0.9223745480345272,0.3851727071745535
8.484,(-0.01189307641541906+0.026892412187715j),(0.9225028270367149+0.3848697801866628j),(-0.0002675731040346641+0.000166063026108463j),-30.631611108470015,-0.003752997834557373,-70.03609637968735,113.85724496909705,22.64598207052971,148.17515530216312,0.9225028270367149,0.3848697801866628
8.485,(-0.01186058028863617+0.02684383244250859j),(0.9226310039331527+0.3845668086058509j),(-0.0002671439498632323+0.0001658880257806568j),-30.64863350002546,-0.0037382794643415944,-70.04870780919349,113.83758300142502,22.627125612326896,148.16101409685527,0.9226310039331527,0.3845668086058509
8.486,(-0.0118281155738213+0.02679522840321555j),(0.9227590787080208+0.384263792463265j),(-0.0002667164402083207+0.0001657137789731046j),-30.665691117315795,-0.003723588406254802,-70.06128740530569,113.81791914823344,22.608269112368454,148.14687331211195,0.9227590787080208,0.384263792463265
8.487,(-0.01179568228514191+0.02674660009555425j),(0.922887051345491+0.383960731790101j),(-0.0002662905660423328+0.0001655402816638708j),-30.682784099564135,-0.0037089246718298697,-70.07383527654157,113.79825338885507,22.589412570434014,148.1327329475215,0.922887051345491,0.383960731790101
8.488,(-0.01176328043677192+0.02669794754521689j),(0.9230149218297315+0.3836576266175938j),(-0.0002658663184041384+0.0001653675298607679j),-30.699912586839098,-0.0036942882725738034,-70.08635153081424,113.7785857025331,22.5705559863052,148.1185930026781,0.9230149218297315,0.3836576266175938
8.489,(-0.01173091004289078+0.02664927077787141j),(0.9231426901449035+0.3833544769770242j),(-0.0002654436883984724+0.000165195519601087j),-30.717076720061197,-0.0036796792199725635,-70.09883627543655,113.758916068417,22.551699359766104,148.10445347718203,0.9231426901449035,0.3833544769770242
8.49,(-0.01169857111768537+0.02660056981916193j),(0.9232703562751621+0.3830512828997161j),(-0.0002650226671953288+0.000165024246951328j),-30.73427664100938,-0.0036650975254939626,-70.11128961712555,113.7392444655645,22.532842690603058,148.0903143706393,0.9232703562751621,0.3830512828997161
8.491,(-0.01166626367534669+0.0265518446947084j),(0.9233979202046566+0.3827480444170357j),(-0.0002646032460293647+0.0001648537080069329j),-30.751512492328526,-0.003650543200590558,-70.12371166200678,113.71957087293492,22.51398597860463,148.07617568266195,0.9233979202046566,0.3827480444170357
